test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_raw,A1_raw,A2_raw,A3_raw,B0_raw,B1_raw,B2_raw,B3_raw,C0_raw,A0_quantized_real,A1_quantized_real,A2_quantized_real,A3_quantized_real,B0_quantized_real,B1_quantized_real,B2_quantized_real,B3_quantized_real,C0_quantized_real,reference_real,quantized_input_reference_real
0,E554,C0A7,34D0,D63A,DF28,CC65,1873,CA59,C7F4,-0.16676025490931767,-0.9796616610858633,0.6504130185074863,-0.4027202896008144,-0.2631766210230486,-0.6126773019098515,0.13201633745772257,-0.6766243521412636,-0.7514662314329397,-0.166748046875,-0.9796142578125,0.650390625,-0.4027099609375,-0.26318359375,-0.6126708984375,0.13201904296875,-0.6766357421875,-0.75146484375,0.25099313185712013,0.2509535551071167
1,E76A,17E4,CB28,15A0,DD6D,3D51,C5D8,3EA2,E4C0,-0.13412746398016817,0.12415697615168586,-0.6513128785525364,0.10644217113865961,-0.29019722732680253,0.9161295701990972,-0.8174118022465298,0.9572799911408201,-0.175761214121398,-0.1341552734375,0.1241455078125,-0.6513671875,0.1064453125,-0.29022216796875,0.9161376953125,-0.8173828125,0.957275390625,-0.17578125,0.6111918757617156,0.611201785504818
2,0604,C97B,2C07,CC28,DBB8,C181,DB75,3DEB,3EA5,0.007870736220074948,-0.7037076621396217,0.4379342806017701,-0.6200572425563593,-0.31687914845289566,-0.9529575637155989,-0.3209644552041586,0.9349649177597428,0.9575969083713136,0.00787353515625,-0.7037353515625,0.43792724609375,-0.6201171875,-0.31689453125,-0.9530029296875,-0.32098388671875,0.9349365234375,0.9576416015625,0.905413268879161,0.9054705761373043
3,2F4D,C039,3C2D,37BB,3155,CB73,C65E,E50F,38AD,0.48906008028206926,-0.9930907784898089,0.8804770061954856,0.7415339375109526,0.5416686770336216,-0.6422524707529698,-0.8010007343807772,-0.17093506297628447,0.771072934290959,0.48907470703125,-0.9930419921875,0.8804931640625,0.7415771484375,0.5416259765625,-0.6422119140625,-0.801025390625,-0.17095947265625,0.7711181640625,0.8417795882589152,0.841680109500885
4,19FF,2E48,CEE3,0E0A,2ACD,34CA,33A8,CEDE,37E2,0.1561720547326464,0.47316442988816454,-0.5347577935431846,0.04719516032931681,0.4187728749682633,0.6496678937955613,0.6142490661181659,-0.5353837740450758,0.7463799342397583,0.15618896484375,0.47314453125,-0.5347900390625,0.04718017578125,0.41876220703125,0.649658203125,0.6142578125,-0.535400390625,0.746337890625,0.7654382948371868,0.7653669081628323
5,CDD9,3352,161A,CBE5,1B58,0CAB,3D5B,C2A9,CA81,-0.5672391394199106,0.6037984752066285,0.11017059787675487,-0.6283432802895681,0.17721723666303202,0.03647877150816736,0.9173250068704641,-0.9169215562972763,-0.67172343579938,-0.5672607421875,0.603759765625,0.11016845703125,-0.6282958984375,0.17724609375,0.036468505859375,0.9173583984375,-0.9168701171875,-0.6717529296875,-0.0730184190941866,-0.07314977049827576
6,3EEE,3543,C99E,CEAA,1205,CA0C,D971,C328,2B18,0.9665853062950225,0.664409771701046,-0.6994550680367617,-0.5417740590911013,0.07827654990504485,-0.6860383393464529,-0.35247854869302886,-0.9013615539537378,0.42335458763113265,0.966552734375,0.6644287109375,-0.699462890625,-0.541748046875,0.078277587890625,-0.68603515625,-0.35247802734375,-0.9013671875,0.42333984375,0.7780821892252374,0.7780370190739632
7,C507,3FA8,3AEB,327C,316F,DF13,26E0,30B8,F314,-0.8428745062932308,0.9892085015636325,0.8411396768612389,0.5776577444629247,0.5448117809345521,-0.2644953993655632,0.3574123458940295,0.5225175339207782,-0.038447490008934215,-0.8428955078125,0.9892578125,0.8411865234375,0.57763671875,0.5447998046875,-0.26446533203125,0.357421875,0.5224609375,-0.0384521484375,-0.15682654334523616,-0.15683476626873016
8,C3F0,2024,D9B3,1E17,E5DE,3CF6,CCE7,3135,296A,-0.8769499061432817,0.2522078974811848,-0.3484783355595489,0.22017814168426653,-0.15834307785922053,0.9050615660817887,-0.5968107675867218,0.5377127328939211,0.3971237110999468,-0.876953125,0.252197265625,-0.34844970703125,0.22015380859375,-0.1583251953125,0.905029296875,-0.5968017578125,0.5377197265625,0.3970947265625,1.0906145462607344,1.0905208587646484
9,167B,C51F,CA8F,3DE8,CEC3,CA77,D4E7,1181,0D05,0.11312599703162118,-0.8399074450896227,-0.670096577815638,0.9345639547043396,-0.5387149422876205,-0.6729139363355121,-0.4234086550750653,0.07424105838828887,0.039226676459912735,0.113128662109375,-0.8399658203125,-0.6700439453125,0.9345703125,-0.5386962890625,-0.6729736328125,-0.42340087890625,0.074249267578125,0.039215087890625,0.8965771444426727,0.8966363035142422
